profile_name,feature,feature_value,predicted_success_probability,reference_value
borderline_tpp,log1p_mean_gap_seconds,2.1639789232157045,0.47762733697891235,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,2.3839460861076742,0.47858503460884094,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,2.6039132489996444,0.47954288125038147,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,2.823880411891614,0.480479896068573,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,3.043847574783584,0.48137906193733215,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,3.2638147376755535,0.48227831721305847,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,3.4837819005675237,0.48317766189575195,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,3.7037490634594934,0.4840771555900574,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,3.923716226351463,0.48497676849365234,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,4.143683389243433,0.48587650060653687,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,4.363650552135403,0.48677629232406616,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,4.583617715027373,0.48767614364624023,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,4.803584877919343,0.48857608437538147,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,5.023552040811312,0.4894760847091675,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,5.243519203703283,0.49037620425224304,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,5.463486366595252,0.4912763237953186,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,5.683453529487222,0.4921606183052063,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,5.903420692379192,0.4929890036582947,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,6.123387855271162,0.4938174784183502,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,6.343355018163131,0.49464598298072815,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,6.563322181055102,0.4954744279384613,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,6.783289343947072,0.4963029623031616,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.003256506839041,0.4971315562725067,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.223223669731011,0.49796009063720703,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.443190832622981,0.4987886846065521,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.6631579955149505,0.4996172785758972,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.766572952270508,0.5000068545341492,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,7.883125158406921,0.5004459023475647,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,8.103092321298892,0.5012744665145874,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,8.32305948419086,0.5021030902862549,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,8.54302664708283,0.5029316544532776,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,8.7629938099748,0.5037601590156555,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,8.98296097286677,0.5045887231826782,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,9.20292813575874,0.5054172277450562,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,9.42289529865071,0.5062457323074341,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,9.642862461542679,0.5070741772651672,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,9.86282962443465,0.5079025626182556,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,10.08279678732662,0.508730947971344,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,10.302763950218589,0.5095592737197876,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,10.52273111311056,0.5103875398635864,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,10.742698276002528,0.5112156867980957,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,10.962665438894499,0.5120438933372498,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,11.182632601786468,0.5128719210624695,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,11.402599764678438,0.5136999487876892,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,11.622566927570409,0.5145279169082642,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,11.842534090462378,0.5153557062149048,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,12.062501253354348,0.5161834955215454,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,12.282468416246317,0.5170112252235413,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,12.502435579138288,0.5178387761116028,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,12.722402742030257,0.5186662673950195,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,12.942369904922227,0.5194936394691467,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,13.162337067814198,0.5203209519386292,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,13.382304230706167,0.5211480855941772,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,13.602271393598137,0.5219751000404358,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,13.822238556490106,0.5228020548820496,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,14.042205719382077,0.5236288905143738,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,14.262172882274047,0.5244555473327637,7.766572952270508
borderline_tpp,log1p_mean_gap_seconds,14.482140045166016,0.525282084941864,7.766572952270508
borderline_tpp,log1p_max_gap_seconds,0.6931471824645996,0.48097318410873413,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,0.9183542749437235,0.4825822710990906,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,1.1435613674228473,0.4841917157173157,3.5835189819335938
